date,CE-PM10,CE-PM2.5,CE-O3,CE-SO2,CE-NO2,CE-CO,CE_b-PM10,CE_b-PM2.5,CE_b-O3,CE_b-SO2,CE_b-NO2,CE_b-CO
2021-07-13 11:00:00,79.0,23.51,29.0,2.9000001,5.4000001,2.0699999, , , , , , 
2021-07-13 12:00:00,79.0,22.16,29.0,2.2,3.0999999,1.99, , , , , , 
2021-07-13 13:00:00,77.0,21.33,27.0,2.0,2.2,1.9400001, , , , , , 
2021-07-13 14:00:00,71.0,19.93,26.0,2.0,1.9,1.92, , , , , , 
2021-07-13 15:00:00,70.0,18.93,25.0,,2.0,1.92, , , ,s, , 
2021-07-13 16:00:00,68.0,17.309999,24.0,1.9,2.0999999,1.9299999, , , , , , 
2021-07-13 17:00:00,63.0,16.049999,23.0,1.9,3.0,1.97, , , , , , 
2021-07-13 18:00:00,57.0,16.34,22.0,,2.9000001,2.0, , , ,s, , 
2021-07-13 19:00:00,55.0,15.66,19.0,,3.0999999,1.98, , , ,s, , 
2021-07-13 20:00:00,57.0,14.83,18.0,,2.9000001,1.97, , , ,s, , 
2021-07-13 21:00:00,56.0,14.43,18.0,1.8,2.8,1.95, , , , , , 
2021-07-13 22:00:00,49.0,13.4,18.0,1.9,3.2,1.96, , , , , , 
2021-07-13 23:00:00,44.0,15.7,8.0,2.3,8.6000004,2.03, , , , , , 
2021-07-14 00:00:00,62.0,13.45,8.0,3.3,8.5,2.0799999, , , , , , 
2021-07-14 01:00:00,56.0,12.85,12.0,2.7,5.8000002,2.0, , , , , , 
2021-07-14 02:00:00,47.0,14.12,17.0,2.3,2.0999999,1.9299999, , , , , , 
2021-07-14 03:00:00,46.0,12.66,14.0,2.0999999,3.0,1.92, , , , , , 
2021-07-14 04:00:00,43.0,19.049999,6.0,2.4000001,6.9000001,1.95, , , , , , 
2021-07-14 05:00:00,56.0,19.74,11.0,2.4000001,4.1999998,1.95, , , , , , 
2021-07-14 06:00:00,62.0,21.5,4.0,,7.8000002,2.04, , , ,s, , 
2021-07-14 07:00:00,63.0,20.18,3.0,2.3,8.6999998,2.1099999, , , , , , 
2021-07-14 08:00:00,60.0,18.719999,5.0,2.4000001,8.5,2.3399999, , , , , , 
2021-07-14 09:00:00,67.0,21.27,7.0,2.5,9.5,2.3299999, , , , , , 
2021-07-14 10:00:00,82.0,21.049999,10.0,2.5999999,11.0,2.4000001, , , , , , 
2021-07-14 11:00:00,86.0,19.92,17.0,3.5,11.7,2.3800001, , , , , , 
2021-07-14 12:00:00,79.0,23.709999,27.0,9.6000004,13.9,2.3299999, , , , , , 
2021-07-14 13:00:00,91.0,19.969999,45.0,7.6999998,11.2,2.22, , , , , , 
2021-07-14 14:00:00,71.0,17.27,59.0,3.4000001,6.6999998,2.1500001, , , , , , 
2021-07-14 15:00:00,61.0,13.49,47.0,2.5999999,4.0999999,2.0599999, , , , , , 
2021-07-14 16:00:00,46.0,10.38,36.0,2.3,2.5999999,1.96, , , , , , 
2021-07-14 17:00:00,43.0,13.3,32.0,2.2,3.0999999,1.96, , , , , , 
2021-07-14 18:00:00,59.0,14.08,29.0,2.0999999,4.6999998,1.98, , , , , , 
2021-07-14 19:00:00,58.0,14.78,26.0,2.0,4.5,1.9400001, , , , , , 
2021-07-14 20:00:00,58.0,14.84,24.0,2.0,4.1999998,1.92, , , , , , 
2021-07-14 21:00:00,59.0,15.61,22.0,1.9,4.5,1.9299999, , , , , , 
2021-07-14 22:00:00,59.0,16.5,18.0,1.9,5.6999998,1.98, , , , , , 
2021-07-14 23:00:00,60.0,20.18,15.0,2.0,6.1999998,2.0699999, , , , , , 
2021-07-15 00:00:00,75.0,18.610001,18.0,1.9,3.9000001,1.97, , , , , , 
2021-07-15 01:00:00,57.0,17.719999,17.0,1.9,3.0,1.92, , , , , , 
2021-07-15 02:00:00,57.0,17.860001,14.0,,3.8,1.9400001, , , ,s, , 
2021-07-15 03:00:00,66.0,21.09,6.0,2.0,6.5999999,1.99, , , , , , 
2021-07-15 04:00:00,72.0,24.93,4.0,2.0999999,7.3000002,2.01, , , , , , 
2021-07-15 05:00:00,81.0,23.530001,3.0,2.0999999,7.3000002,2.02, , , , , , 
2021-07-15 06:00:00,83.0,19.85,3.0,2.2,7.0999999,2.0599999, , , , , , 
2021-07-15 07:00:00,74.0,20.41,3.0,2.0999999,7.3000002,2.1700001, , , , , , 
2021-07-15 08:00:00,68.0,28.200001,6.0,2.2,7.1999998,2.3199999, , , , , , 
2021-07-15 09:00:00,81.0,28.24,12.0,2.2,8.1000004,2.3699999, , , , , , 
2021-07-15 10:00:00,91.0,30.190001,21.0,2.3,9.8999996,2.3699999, , , , , , 
2021-07-15 11:00:00,90.0,36.549999,12.0,3.0999999,14.7,2.5799999, , , , , , 
2021-07-15 12:00:00,115.0,32.25,10.0,4.0999999,10.5,2.3, , , , , , 
2021-07-15 13:00:00,101.0,25.110001,9.0,2.5999999,5.9000001,2.1600001, , , , , , 
2021-07-15 14:00:00,88.0,20.09,8.0,2.3,3.2,2.04, , , , , , 
2021-07-15 15:00:00,69.0,14.11,8.0,2.0999999,2.0999999,1.97, , , , , , 
2021-07-15 16:00:00,56.0,12.85,8.0,2.0999999,2.2,1.96, , , , , , 
2021-07-15 17:00:00,46.0,11.3,,2.0,2.7,1.96, , ,s, , , 
2021-07-15 18:00:00,52.0,10.96,,2.0,3.5999999,2.0, , ,s, , , 
2021-07-15 19:00:00,41.0,11.03,,,2.8,1.98, , ,s,s, , 
2021-07-15 20:00:00,45.0,10.39,,1.9,2.5999999,1.95, , ,s, , , 
2021-07-15 21:00:00,43.0,11.24,,1.9,3.9000001,2.0, , ,s, , , 
2021-07-15 22:00:00,45.0,10.44,,,2.3,1.96, , ,s,s, , 
2021-07-15 23:00:00,41.0,8.4200001,,,1.6,1.95, , ,s,s, , 
2021-07-16 00:00:00,41.0,8.1499996,,1.8,2.0,1.98, , ,s, , , 
2021-07-16 01:00:00,33.0,8.3299999,7.0,1.9,2.7,1.96, , , , , , 
2021-07-16 02:00:00,35.0,7.3299999,7.0,1.8,1.9,1.96, , , , , , 
2021-07-16 03:00:00,34.0,6.9499998,7.0,1.9,1.5,1.95, , , , , , 
2021-07-16 04:00:00,29.0,10.37,5.0,2.0,7.8000002,1.99, , , , , , 
2021-07-16 05:00:00,46.0,11.21,6.0,2.0999999,7.1999998,2.01, , , , , , 
2021-07-16 06:00:00,42.0,10.67,6.0,2.2,5.0999999,2.01, , , , , , 
2021-07-16 07:00:00,45.0,13.57,6.0,2.4000001,9.1999998,2.0999999, , , , , , 
2021-07-16 08:00:00,62.0,18.360001,8.0,2.4000001,9.1999998,2.26, , , , , , 
2021-07-16 09:00:00,65.0,20.049999,9.0,2.8,9.3999996,2.3800001, , , , , , 
2021-07-16 10:00:00,73.0,26.93,10.0,3.7,10.6,2.4100001, , , , , , 
2021-07-16 11:00:00,85.0,32.450001,10.0,4.5999999,10.4,2.3800001, , , , , , 
2021-07-16 12:00:00,93.0,29.030001,10.0,4.5999999,9.0,2.29, , , , , , 
2021-07-16 13:00:00,77.0,24.91,9.0,3.0999999,6.1999998,2.22, , , , , , 
2021-07-16 14:00:00,72.0,20.530001,9.0,2.5,4.4000001,2.1600001, , , , , , 
2021-07-16 15:00:00,61.0,16.450001,9.0,2.2,4.0,2.1199999, , , , , , 
2021-07-16 16:00:00,53.0,12.15,,2.2,3.4000001,2.0699999, , ,s, , , 
2021-07-16 17:00:00,51.0,12.05,,2.0999999,3.5999999,2.0899999, , ,s, , , 
2021-07-16 18:00:00,55.0,13.84,,2.0,4.0,2.0899999, , ,s, , , 
2021-07-16 19:00:00,55.0,16.32,8.0,2.0,3.3,2.05, , , , , , 
2021-07-16 20:00:00,57.0,17.74,8.0,,2.9000001,2.02, , , ,s, , 
2021-07-16 21:00:00,68.0,18.34,8.0,,2.8,2.02, , , ,s, , 
2021-07-16 22:00:00,59.0,18.32,,1.9,1.8,1.98, , ,s, , , 
2021-07-16 23:00:00,61.0,17.73,,2.0,2.5,2.0, , ,s, , , 
2021-07-17 00:00:00,59.0,18.43,,1.9,3.2,2.04, , ,s, , , 
2021-07-17 01:00:00,59.0,17.83,7.0,1.9,1.3,1.96, , , , , , 
2021-07-17 02:00:00,50.0,18.110001,7.0,,1.0,1.9400001, , , ,s, , 
2021-07-17 03:00:00,51.0,18.639999,7.0,,1.1,1.95, , , ,s, , 
2021-07-17 04:00:00,48.0,18.17,6.0,,1.3,1.95, , , ,s, , 
2021-07-17 05:00:00,46.0,18.889999,5.0,,2.8,1.98, , , ,s, , 
2021-07-17 06:00:00,58.0,20.51,4.0,,4.1999998,2.04, , , ,s, , 
2021-07-17 07:00:00,61.0,20.98,4.0,,5.1999998,2.1199999, , , ,s, , 
2021-07-17 08:00:00,63.0,22.200001,7.0,2.0,5.1999998,2.1800001, , , , , , 
2021-07-17 09:00:00,65.0,25.52,9.0,2.2,6.4000001,2.21, , , , , , 
2021-07-17 10:00:00,85.0,31.940001,10.0,5.0999999,9.5,2.23, , , , , , 
2021-07-17 11:00:00,97.0,31.780001,10.0,5.6999998,9.8000002,2.22, , , , , , 
2021-07-17 12:00:00,91.0,28.48,10.0,5.5,7.8000002,2.1600001, , , , , , 
2021-07-17 13:00:00,91.0,27.620001,,4.0,5.6999998,2.1600001, , ,s, , , 
2021-07-17 14:00:00,85.0,28.83,,4.0,4.5,2.1400001, , ,s, , , 
2021-07-17 15:00:00,81.0,20.83,9.0,2.8,2.9000001,2.0799999, , , , , , 
2021-07-17 16:00:00,59.0,15.65,8.0,2.4000001,1.8,2.0, , , , , , 
2021-07-17 17:00:00,,,,,,,x,x,x,x,x,a
2021-07-17 18:00:00,45.0,20.790001,8.0,2.0999999,1.9,1.96, , , , , , 
2021-07-17 19:00:00,69.0,22.549999,8.0,2.0999999,2.0999999,1.95, , , , , , 
2021-07-17 20:00:00,58.0,23.629999,8.0,2.0,3.4000001,1.99, , , , , , 
2021-07-17 21:00:00,65.0,24.719999,,2.0,3.3,2.0, , ,s, , , 
2021-07-17 22:00:00,68.0,26.02,,,3.2,2.02, , ,s,s, , 
2021-07-17 23:00:00,71.0,22.1,,,2.5999999,2.01, , ,s,s, , 
2021-07-18 00:00:00,68.0,21.719999,,,2.2,1.99, , ,s,s, , 
2021-07-18 01:00:00,68.0,19.08,7.0,1.9,1.9,1.99, , , , , , 
2021-07-18 02:00:00,63.0,18.01,7.0,1.9,2.0999999,2.0, , , , , , 
2021-07-18 03:00:00,63.0,16.75,6.0,,1.6,1.99, , , ,s, , 
2021-07-18 04:00:00,66.0,17.18,6.0,,3.5,2.0, , , ,s, , 
2021-07-18 05:00:00,61.0,19.030001,6.0,2.4000001,5.5,2.01, , , , , , 
2021-07-18 06:00:00,63.0,18.33,5.0,2.4000001,5.5999999,2.05, , , , , , 
2021-07-18 07:00:00,60.0,18.42,5.0,,5.5,2.0699999, , , ,s, , 
2021-07-18 08:00:00,61.0,18.379999,6.0,,4.8000002,2.1099999, , , ,s, , 
2021-07-18 09:00:00,66.0,20.879999,7.0,2.5999999,4.5,2.1500001, , , , , , 
2021-07-18 10:00:00,72.0,28.52,10.0,4.9000001,6.8000002,2.1300001, , , , , , 
2021-07-18 11:00:00,83.0,25.08,10.0,6.4000001,6.4000001,2.0599999, , , , , , 
2021-07-18 12:00:00,72.0,19.91,9.0,3.7,3.0,2.02, , , , , , 
2021-07-18 13:00:00,63.0,19.040001,8.0,2.7,1.7,1.97, , , , , , 
2021-07-18 14:00:00,62.0,18.389999,8.0,2.4000001,1.0,1.9299999, , , , , , 
2021-07-18 15:00:00,59.0,18.040001,8.0,2.2,1.1,1.9400001, , , , , , 
2021-07-18 16:00:00,56.0,16.209999,,2.0999999,0.89999998,1.91, , ,s, , , 
2021-07-18 17:00:00,59.0,13.36,,2.0999999,1.1,1.9, , ,s, , , 
2021-07-18 18:00:00,46.0,12.71,,2.0,1.4,1.9400001, , ,s, , , 
2021-07-18 19:00:00,49.0,11.57,,2.0,1.8,1.9400001, , ,s, , , 
2021-07-18 20:00:00,46.0,10.9,,1.9,1.9,1.9400001, , ,s, , , 
2021-07-18 21:00:00,41.0,10.44,,1.9,2.9000001,1.99, , ,s, , , 
2021-07-18 22:00:00,38.0,10.62,,2.0,3.5,2.01, , ,s, , , 
2021-07-18 23:00:00,39.0,8.4399996,,1.9,2.0999999,2.0, , ,s, , , 
2021-07-19 00:00:00,28.0,7.4699998,,2.0,1.3,1.98, , ,s, , , 
2021-07-19 01:00:00,34.0,7.5100002,7.0,1.9,1.1,1.98, , , , , , 
2021-07-19 02:00:00,25.0,7.71,6.0,1.9,1.0,1.98, , , , , , 
2021-07-19 03:00:00,36.0,9.9099998,5.0,,1.2,1.99, , , ,s, , 
2021-07-19 04:00:00,38.0,8.8000002,5.0,,1.1,1.99, , , ,s, , 
2021-07-19 05:00:00,36.0,11.84,5.0,,2.7,2.0, , , ,s, , 
2021-07-19 06:00:00,44.0,11.12,4.0,2.0,4.8000002,2.05, , , , , , 
2021-07-19 07:00:00,43.0,14.67,4.0,2.0999999,6.9000001,2.1900001, , , , , , 
2021-07-19 08:00:00,51.0,15.03,9.0,2.3,7.0,2.3, , , , , , 
2021-07-19 09:00:00,59.0,18.66,9.0,2.5999999,7.8000002,2.3900001, , , , , , 
2021-07-19 10:00:00,61.0,20.43,9.0,2.5999999,10.9,2.5, , , , , , 
2021-07-19 11:00:00,74.0,25.18,11.0,3.9000001,14.2,2.6300001, , , , , , 
2021-07-19 12:00:00,83.0,18.120001,10.0,3.9000001,8.1000004,2.26, , , , , , 
2021-07-19 13:00:00,66.0,13.96,9.0,3.4000001,5.5999999,2.1400001, , , , , , 
2021-07-19 14:00:00,55.0,13.86,9.0,2.9000001,4.3000002,2.1199999, , , , , , 
2021-07-19 15:00:00,53.0,15.7,10.0,6.3000002,3.8,2.05, , , , , , 
2021-07-19 16:00:00,77.0,10.13,10.0,4.9000001,2.7,1.99, , , , , , 
2021-07-19 17:00:00,38.0,7.4299998,9.0,2.5999999,2.4000001,2.0, , , , , , 
2021-07-19 18:00:00,30.0,6.8600001,9.0,2.2,2.9000001,2.01, , , , , , 
2021-07-19 19:00:00,36.0,6.77,9.0,2.0999999,3.0,2.01, , , , , , 
2021-07-19 20:00:00,35.0,7.7399998,,2.0999999,3.0,2.02, , ,s, , , 
2021-07-19 21:00:00,33.0,7.6399999,,,3.5999999,2.03, , ,s,s, , 
2021-07-19 22:00:00,39.0,6.4200001,8.0,2.0,4.3000002,2.02, , , , , , 
2021-07-19 23:00:00,41.0,6.46,8.0,2.0,1.8,2.0, , , , , , 
2021-07-20 00:00:00,36.0,6.0799999,8.0,,1.1,1.97, , , ,s, , 
2021-07-20 01:00:00,30.0,8.8999996,,,1.1,1.97, , ,s,s, , 
2021-07-20 02:00:00,30.0,14.14,7.0,,3.0,2.01, , , ,s, , 
2021-07-20 03:00:00,42.0,10.57,6.0,2.4000001,6.0,2.03, , , , , , 
2021-07-20 04:00:00,44.0,12.6,4.0,2.5,2.9000001,2.0, , , , , , 
2021-07-20 05:00:00,45.0,20.41,4.0,2.9000001,9.0,2.0699999, , , , , , 
2021-07-20 06:00:00,66.0,22.93,3.0,3.3,9.1999998,2.2, , , , , , 
2021-07-20 07:00:00,69.0,14.62,5.0,2.9000001,8.3000002,2.3399999, , , , , , 
2021-07-20 08:00:00,56.0,15.29,8.0,3.3,8.5,2.3499999, , , , , , 
2021-07-20 09:00:00,68.0,16.219999,9.0,4.0,8.8999996,2.3800001, , , , , , 
2021-07-20 10:00:00,72.0,16.950001,10.0,3.7,9.5,2.4000001, , , , , , 
2021-07-20 11:00:00,73.0,26.940001,10.0,3.2,6.4000001,2.3399999, , , , , , 
2021-07-20 12:00:00,71.0,12.94,9.0,2.7,3.5,2.1099999, , , , , , 
2021-07-20 13:00:00,113.0,11.38,8.0,2.3,3.2,2.0899999, , , , , , 
2021-07-20 14:00:00,75.0,9.3800001,9.0,2.3,5.3000002,2.1300001, , , , , , 
2021-07-20 15:00:00,47.0,8.7299995,9.0,,6.1999998,2.1600001, , , ,s, , 
2021-07-20 16:00:00,41.0,7.4200001,9.0,2.2,3.9000001,2.0899999, , , , , , 
2021-07-20 17:00:00,37.0,6.71,,2.0999999,4.0,2.0799999, , ,s, , , 
2021-07-20 18:00:00,28.0,6.3000002,,2.0999999,3.3,2.04, , ,s, , , 
2021-07-20 19:00:00,30.0,6.4299998,,2.0,4.5,2.0699999, , ,s, , , 
2021-07-20 20:00:00,34.0,8.9200001,,2.0999999,6.3000002,2.1900001, , ,s, , , 
2021-07-20 21:00:00,42.0,12.24,,2.2,7.5999999,2.25, , ,s, , , 
2021-07-20 22:00:00,51.0,10.75,,2.5,7.3000002,2.0599999, , ,s, , , 
2021-07-20 23:00:00,49.0,10.86,,2.5,8.1000004,2.1600001, , ,s, , , 
2021-07-21 00:00:00,60.0,8.46,8.0,2.2,4.0999999,2.0599999, , , , , , 
2021-07-21 01:00:00,36.0,11.02,7.0,2.3,5.0999999,2.0899999, , , , , , 
2021-07-21 02:00:00,41.0,21.950001,2.0,2.5,7.3000002,2.1400001, , , , , , 
2021-07-21 03:00:00,80.0,12.94,2.0,2.3,9.6000004,2.1600001, , , , , , 
2021-07-21 04:00:00,54.0,14.32,3.0,2.2,10.0,2.1900001, , , , , , 
2021-07-21 05:00:00,57.0,15.32,3.0,2.2,8.8999996,2.22, , , , , , 
2021-07-21 06:00:00,56.0,16.34,2.0,,9.1000004,2.3199999, , , ,s, , 
2021-07-21 07:00:00,57.0,16.58,6.0,2.3,11.0,2.6900001, , , , , , 
2021-07-21 08:00:00,70.0,17.209999,6.0,2.3,11.8,2.9300001, , , , , , 
2021-07-21 09:00:00,71.0,17.26,11.0,2.5999999,14.5,2.79, , , , , , 
2021-07-21 10:00:00,67.0,15.9,,2.7,11.4,2.55, , ,l, , , 
2021-07-21 11:00:00,66.0,9.0900002,,2.3,7.3000002,2.21, , ,l, , , 
2021-07-21 12:00:00,32.0,8.1000004,,2.0999999,8.6999998,2.3199999, , ,l, , , 
2021-07-21 13:00:00,28.0,13.02,2.0,2.0999999,11.9,2.4400001, , , , , , 
2021-07-21 14:00:00,55.0,14.44,8.0,,8.3999996,2.28, , , ,s, , 
2021-07-21 15:00:00,61.0,15.03,8.0,2.2,6.4000001,2.3099999, , , , , , 
2021-07-21 16:00:00,59.0,11.34,9.0,2.2,4.5,2.1800001, , , , , , 
2021-07-21 17:00:00,53.0,10.51,9.0,2.0999999,4.9000001,2.1900001, , , , , , 
2021-07-21 18:00:00,48.0,14.55,9.0,2.0999999,8.1000004,2.3099999, , , , , , 
2021-07-21 19:00:00,52.0,9.7299995,7.0,,4.5999999,2.1600001, , , ,s, , 
2021-07-21 20:00:00,29.0,5.6599998,6.0,2.0,2.7,2.02, , , , , , 
2021-07-21 21:00:00,26.0,7.96,7.0,2.0,5.3000002,2.0999999, , , , , , 
2021-07-21 22:00:00,35.0,9.3500004,7.0,,6.3000002,2.1400001, , , ,s, , 
2021-07-21 23:00:00,31.0,9.9399996,7.0,,9.0,2.26, , , ,s, , 
2021-07-22 00:00:00,37.0,13.59,6.0,2.0999999,14.1,2.3399999, , , , , , 
2021-07-22 01:00:00,51.0,11.1,7.0,2.0999999,7.0999999,2.1300001, , , , , , 
2021-07-22 02:00:00,38.0,15.06,7.0,,12.5,2.3199999, , , ,s, , 
2021-07-22 03:00:00,59.0,17.07,7.0,2.2,12.8,2.4000001, , , , , , 
2021-07-22 04:00:00,62.0,15.8,5.0,2.2,11.0,2.27, , , , , , 
2021-07-22 05:00:00,52.0,22.809999,2.0,,11.3,2.5, , , ,s, , 
2021-07-22 06:00:00,63.0,28.93,1.0,,9.6999998,2.3099999, , , ,s, , 
2021-07-22 07:00:00,77.0,21.129999,3.0,,9.6999998,2.3800001, , , ,s, , 
2021-07-22 08:00:00,57.0,18.15,7.0,,9.1999998,2.47, , , ,s, , 
2021-07-22 09:00:00,59.0,19.15,9.0,2.3,9.6000004,2.49, , , , , , 
2021-07-22 10:00:00,70.0,24.629999,11.0,2.5999999,10.9,2.6199999, , , , , , 
2021-07-22 11:00:00,82.0,31.469999,11.0,3.2,11.7,2.51, , , , , , 
2021-07-22 12:00:00,87.0,34.23,11.0,4.8000002,12.2,2.46, , , , , , 
2021-07-22 13:00:00,93.0,30.67,10.0,4.5,10.5,2.3399999, , , , , , 
2021-07-22 14:00:00,79.0,28.299999,10.0,3.4000001,7.1999998,2.3499999, , , , , , 
2021-07-22 15:00:00,70.0,22.889999,10.0,2.5999999,6.4000001,2.28, , , , , , 
2021-07-22 16:00:00,71.0,17.719999,9.0,2.2,4.9000001,2.24, , , , , , 
2021-07-22 17:00:00,53.0,12.87,9.0,2.2,3.2,2.1199999, , , , , , 
2021-07-22 18:00:00,43.0,9.46,9.0,2.0999999,2.7,2.0799999, , , , , , 
2021-07-22 19:00:00,37.0,10.03,,2.0999999,3.5,2.0899999, , ,s, , , 
2021-07-22 20:00:00,33.0,10.15,8.0,,3.0999999,2.0699999, , , ,s, , 
2021-07-22 21:00:00,32.0,10.01,9.0,2.0,3.5999999,2.0799999, , , , , , 
2021-07-22 22:00:00,39.0,10.89,9.0,2.0,6.3000002,2.1700001, , , , , , 
2021-07-22 23:00:00,39.0,8.7700005,8.0,,2.4000001,2.04, , , ,s, , 
2021-07-23 00:00:00,29.0,10.23,8.0,,5.1999998,2.1400001, , , ,s, , 
2021-07-23 01:00:00,37.0,11.21,8.0,,4.5,2.1300001, , , ,s, , 
2021-07-23 02:00:00,35.0,12.9,7.0,2.0999999,6.9000001,2.1900001, , , , , , 
2021-07-23 03:00:00,42.0,36.119999,7.0,2.3,7.1999998,2.1900001, , , , , , 
2021-07-23 04:00:00,90.0,52.549999,6.0,2.5,6.1999998,2.1300001, , , , , , 
2021-07-23 05:00:00,120.0,33.380001,7.0,2.5999999,7.0999999,2.1400001, , , , , , 
2021-07-23 06:00:00,83.0,19.16,8.0,2.5999999,8.1000004,2.1800001, , , , , , 
2021-07-23 07:00:00,63.0,21.76,6.0,2.5,7.5,2.26, , , , , , 
2021-07-23 08:00:00,64.0,20.58,3.0,2.4000001,6.5999999,2.27, , , , , , 
2021-07-23 09:00:00,67.0,23.75,7.0,2.3,7.6999998,2.3499999, , , , , , 
2021-07-23 10:00:00,74.0,26.15,10.0,2.4000001,8.6999998,2.3499999, , , , , , 
2021-07-23 11:00:00,76.0,27.5,11.0,2.8,13.5,2.48, , , , , , 
2021-07-23 12:00:00,91.0,32.93,12.0,5.3000002,15.4,2.5899999, , , , , , 
2021-07-23 13:00:00,97.0,28.799999,10.0,3.8,9.5,2.4000001, , , , , , 
2021-07-23 14:00:00,94.0,22.42,10.0,3.5,5.8000002,2.26, , , , , , 
2021-07-23 15:00:00,68.0,18.639999,9.0,2.7,3.9000001,2.2, , , , , , 
2021-07-23 16:00:00,60.0,21.120001,9.0,2.4000001,3.3,2.1400001, , , , , , 
2021-07-23 17:00:00,89.0,18.32,9.0,2.3,2.9000001,2.04, , , , , , 
2021-07-23 18:00:00,62.0,20.9,,2.3,3.9000001,2.0599999, , ,s, , , 
2021-07-23 19:00:00,71.0,21.49,,2.2,3.3,2.05, , ,s, , , 
2021-07-23 20:00:00,73.0,22.370001,,2.0999999,3.8,2.0699999, , ,s, , , 
2021-07-23 21:00:00,74.0,24.110001,,2.0999999,4.0999999,2.0699999, , ,s, , , 
2021-07-23 22:00:00,75.0,25.780001,,,2.9000001,2.04, , ,s,s, , 
2021-07-23 23:00:00,85.0,27.18,,,3.3,2.04, , ,s,s, , 
2021-07-24 00:00:00,90.0,27.870001,,,4.8000002,2.0699999, , ,x,s, , 
2021-07-24 01:00:00,86.0,28.52,,,4.0999999,2.0599999, , ,x,s, , 
2021-07-24 02:00:00,79.0,37.740002,,2.5999999,9.5,2.0899999, , ,x, , , 
2021-07-24 03:00:00,113.0,38.790001,,2.9000001,7.9000001,2.0799999, , ,x, , , 
2021-07-24 04:00:00,101.0,42.82,,2.7,6.6999998,2.1199999, , ,x, , , 
2021-07-24 05:00:00,112.0,33.349998,,2.4000001,6.5999999,2.2, , ,x, , , 
2021-07-24 06:00:00,88.0,30.139999,,2.3,7.6999998,2.24, , ,x, , , 
2021-07-24 07:00:00,91.0,29.98,,2.3,6.8000002,2.24, , ,x, , , 
2021-07-24 08:00:00,90.0,33.18,,2.5,8.8000002,2.3399999, , ,x, , , 
2021-07-24 09:00:00,103.0,36.169998,,2.8,8.3999996,2.3900001, , ,x, , , 
2021-07-24 10:00:00,,,,,,,x,a,x,x,e,a
2021-07-24 11:00:00,,,,,,,x,x,x,x,e,a
2021-07-24 12:00:00,,,,,,,x,x,x,x,e,a
2021-07-24 13:00:00,,,,,,,x,x,x,x,e,a
2021-07-24 14:00:00,,,,,,,x,x,x,x,e,a
2021-07-24 15:00:00,,,,,,,x,x,x,x,e,a
2021-07-24 16:00:00,,,,,,,x,x,x,x,e,a
2021-07-24 17:00:00,,,,,,,x,x,x,x,e,a
2021-07-24 18:00:00,,,,,,,x,x,x,x,e,a
2021-07-24 19:00:00,,,,,,,x,x,x,x,e,a
2021-07-24 20:00:00,,,,,,,x,x,x,x,e,a
2021-07-24 21:00:00,,,,,,,x,x,x,x,e,a
2021-07-24 22:00:00,,,,,,,x,x,x,x,e,a
2021-07-24 23:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 00:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 01:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 02:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 03:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 04:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 05:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 06:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 07:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 08:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 09:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 10:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 11:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 12:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 13:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 14:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 15:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 16:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 17:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 18:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 19:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 20:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 21:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 22:00:00,,,,,,,x,x,x,x,e,a
2021-07-25 23:00:00,,,,,,,x,x,x,x,e,a
2021-07-26 00:00:00,,,,,,,x,x,x,x,e,a
2021-07-26 01:00:00,,,,,,,x,x,x,x,e,a
2021-07-26 02:00:00,,,,,,,x,x,x,x,e,a
2021-07-26 03:00:00,,,,,,,x,x,x,x,e,a
2021-07-26 04:00:00,,,,,,,x,x,x,x,e,a
2021-07-26 05:00:00,,,,,,,x,x,x,x,e,a
2021-07-26 06:00:00,,,,,,,x,x,x,x,e,a
2021-07-26 07:00:00,,,,,,,x,x,x,x,e,a
2021-07-26 08:00:00,,,,,,,x,x,x,x,e,a
2021-07-26 09:00:00,,,,,,,x,x,x,x,e,a
2021-07-26 10:00:00,,25.530001,,,,,x, ,x,x,e,a
2021-07-26 11:00:00,,20.74,,,,,x, ,x,x,e,a
2021-07-26 12:00:00,85.0,15.53,,5.1999998,8.1999998,2.46, , ,x, , , 
